area,price
370.47047047047045,265.27741775512106
141.34134134134135,149.3434720396329
438.4384384384384,291.6882481900505
247.84784784784785,224.31519119847624
680.8808808808809,407.01214923398436
381.68168168168165,232.2245898291252
466.46646646646644,226.55739572400637
574.3743743743744,397.9900647283065
313.7137137137137,135.81262488275468
565.965965965966,339.02600897038496
215.6156156156156,362.69604316959885
118.21821821821823,202.47088617167907
487.4874874874875,306.24676017066815
198.7987987987988,239.81090514237815
497.2972972972973,295.7749991047605
253.45345345345345,145.82153885667674
649.3493493493494,280.5103509998626
465.065065065065,221.61037568178733
476.27627627627623,284.37909078291614
425.8258258258258,176.0481061075206
420.2202202202202,216.67848431529305
430.03003003003,259.4288997113745
767.067067067067,322.9251342601583
395.6956956956957,274.4932149023137
174.97497497497497,182.03102341939686
711.011011011011,348.99248985937965
704.7047047047047,364.5837045120588
105.6056056056056,218.55428808901942
548.4484484484484,318.20004581829266
639.5395395395395,235.4825001380039
526.026026026026,261.61434914346154
658.4584584584584,398.73017575643496
306.7067067067067,234.60643165187645
207.2072072072072,185.1186974223774
400.6006006006006,255.92405263391777
577.8778778778778,384.94343589087646
436.33633633633633,262.8646270388725
301.1011011011011,222.8050490494336
782.4824824824825,329.3753384874683
168.66866866866866,202.72111454500438
575.7757757757757,322.1867060383556
250.65065065065065,183.53725788854572
289.18918918918916,254.74214640573763
346.6466466466467,307.16349714262134
343.1431431431431,289.1404131318711
223.32332332332334,179.66365139143275
545.6456456456456,218.1339832371433
333.3333333333333,222.20779007741524
452.45245245245246,293.43108840107857
210.7107107107107,264.08121597198647
142.74274274274273,160.4212234543401
367.6676676676677,231.87296945718165
769.1691691691691,293.57759281336314
299.6996996996997,136.3554521511535
374.6746746746747,284.4935284836262
142.04204204204206,77.81295148118546
693.4934934934935,400.6140379466228
201.6016016016016,196.11947825562766
442.6426426426426,266.8996295201777
675.975975975976,338.2031217659795
240.14014014014015,203.143254975774
365.5655655655656,252.16731830744897
665.4654654654654,274.1130136475684
659.8598598598599,278.0219591727195
568.068068068068,300.49778698133684
238.73873873873873,75.50225723900935
165.16516516516515,184.11065875271365
320.7207207207207,210.40650487291288
113.31331331331332,51.51328446381983
601.7017017017017,265.3604251277826
533.033033033033,282.0526500073812
501.5015015015015,320.0117753994378
695.5955955955956,332.83693195859985
675.2752752752752,293.63914468569067
380.2802802802803,239.09232602429043
327.02702702702703,139.67278413690616
554.7547547547547,294.4732186722346
444.044044044044,259.1590003653761
603.1031031031031,329.2594770672744
399.8998998998999,225.94541749513988
277.2772772772773,304.1379773556057
578.5785785785786,320.7508397672678
354.3543543543543,228.6934705256906
221.92192192192192,332.3236589298526
424.4244244244244,264.0542111725975
555.4554554554554,352.40186160689666
394.994994994995,197.91147136520974
549.8498498498498,239.0450446877244
729.2292292292292,314.27827271883075
506.4064064064064,272.7207088290606
235.93593593593593,192.23691782375136
800.0,317.9167945094905
604.5045045045044,348.16096200437755
500.10010010010006,239.8846038893328
569.4694694694695,244.58310212236216
521.8218218218218,393.2530070360265
269.5695695695696,90.5837123733257
530.9309309309309,292.1073920821222
245.04504504504504,97.10648531854166
746.0460460460461,398.1604351457138
536.5365365365365,325.9992678495174
419.5195195195195,246.76563385731814
308.8088088088088,134.36723547000423
777.5775775775776,389.8447312052939
369.0690690690691,255.66670460089082
411.1111111111111,185.76811929033443
741.1411411411411,362.64754321307294
594.6946946946947,355.306357066563
602.4024024024025,298.9869255526125
181.28128128128128,241.9921029621533
505.70570570570567,291.32176302972834
209.3093093093093,151.91347571281773
776.1761761761761,355.2497437097115
411.8118118118118,272.1894913883403
247.14714714714714,277.3374955189065
690.6906906906906,278.6476717965924
109.8098098098098,160.54595428848637
240.84084084084083,186.25813047819744
407.6076076076076,244.2258712135199
132.93293293293294,285.88252919397524
744.6446446446446,368.254007601427
185.48548548548547,209.82785670172308
577.1771771771771,335.1802031799707
692.0920920920921,335.9198344336143
513.4134134134134,247.97243623852572
102.8028028028028,62.54286248029386
402.7027027027027,303.0023760045234
524.6246246246246,207.32350016200581
579.97997997998,328.8195599627949
766.3663663663664,387.13567604709584
582.7827827827828,221.11303706657074
151.15115115115114,132.9246308579023
116.81681681681681,261.79430720923705
298.998998998999,218.9247994069637
515.5155155155155,279.6883183538943
114.71471471471472,234.72952064088
790.8908908908909,329.60213434359747
387.987987987988,269.77759513918863
449.64964964964963,155.528022848065
509.9099099099099,303.5387303018776
601.001001001001,261.6349007501088
232.43243243243242,205.09169307714205
783.1831831831831,349.8796869046406
773.3733733733734,441.87424487118653
458.75875875875874,213.48824259346446
697.6976976976977,272.85193704848786
160.26026026026025,134.6622999061342
415.31531531531533,149.02933698253815
186.18618618618618,274.88446625177556
283.5835835835836,223.49266461402627
635.3353353353353,289.100944880198
406.9069069069069,207.84922173239656
481.8818818818819,338.36053350057955
617.1171171171171,282.6856608002282
249.24924924924923,177.6595324658843
248.54854854854855,186.54619482232167
418.1181181181181,196.2867665645765
652.8528528528528,328.557868950344
321.4214214214214,240.2493193537902
544.944944944945,296.48010881966394
242.24224224224224,200.9776724962868
197.3973973973974,128.83533753787708
472.07207207207205,230.7286822381653
558.2582582582583,388.078588012725
792.2922922922922,305.3314092398757
491.6916916916917,222.1940552585756
512.0120120120121,257.75795534259123
457.35735735735733,244.24717195675493
335.43543543543547,318.6907098897017
488.1881881881882,250.0521249035367
130.83083083083082,211.18259887744023
377.47747747747746,314.74732091446793
379.57957957957956,307.06597301000744
140.64064064064064,181.98100627756423
725.025025025025,417.9639871050557
385.18518518518516,268.75324427354
621.3213213213213,278.4256422482078
691.3913913913914,404.89633056502623
571.5715715715716,318.93108053441375
195.995995995996,193.8194142606491
329.8298298298298,199.78301420962202
722.9229229229229,288.6540674649911
698.3983983983984,461.38475326686415
748.8488488488488,357.9446506636635
146.94694694694695,144.58014882862116
430.7307307307307,238.92697706434555
372.57257257257254,281.40195505159846
336.1361361361361,269.6077916524843
732.032032032032,344.80748891671567
110.51051051051051,250.5137549440718
217.017017017017,133.6125044279471
475.57557557557556,336.3125235251794
237.33733733733735,252.10912337247856
633.9339339339339,308.5984112389095
468.56856856856854,174.94314038104858
376.07607607607605,227.76557395023826
734.8348348348349,327.7407802373957
177.0770770770771,208.20558655338496
200.2002002002002,291.92543876525207
605.9059059059059,326.6330206880061
527.4274274274273,434.60699986028817
486.78678678678676,247.08156063840457
735.5355355355355,251.97072998262513
111.21121121121121,95.36476010785566
106.30630630630631,173.81222336478749
439.83983983983984,279.3428995370941
309.5095095095095,200.69899075540707
427.9279279279279,253.60691747411724
463.66366366366367,304.26777630915024
764.2642642642643,395.45749995799076
563.8638638638638,221.25437633105227
671.0710710710711,326.4038190443882
387.28728728728726,221.06740938027556
547.047047047047,225.37521980958434
338.9389389389389,217.07093850157463
228.22822822822823,161.81103786207177
727.1271271271271,364.84802988488354
626.9269269269269,276.7048412575292
128.72872872872873,171.75466318260655
471.37137137137137,237.22572974923386
249.94994994994994,198.31553240899692
529.5295295295296,226.15494095820796
322.8228228228228,164.24330932650682
576.4764764764765,264.5529202431096
244.34434434434434,41.00479626523196
224.02402402402402,169.53414508500066
350.85085085085086,139.73757252121553
144.14414414414415,197.53164037316876
217.71771771771773,119.59389645990832
610.1101101101101,314.002275109931
228.9289289289289,224.50400852425938
630.4304304304304,383.3054876555752
386.5865865865866,280.3146816216503
793.6936936936937,295.18536793164026
322.1221221221221,143.88591434962348
222.6226226226226,241.78245280875254
284.984984984985,175.93476019075464
688.5885885885886,352.6643434051384
699.7997997997998,332.37432460214285
191.7917917917918,143.11082068320928
418.8188188188188,231.48423321845084
502.9029029029029,226.49791339655167
453.8538538538538,209.503810845694
537.2372372372372,239.42909945901295
533.7337337337337,295.31637806406724
156.75675675675677,189.812267483731
101.4014014014014,155.04101946559348
211.4114114114114,225.12257792928622
552.6526526526527,251.1236925111214
713.1131131131131,268.2248013180724
636.7367367367367,381.0676252063282
263.2632632632633,158.59727201703168
681.5815815815815,321.9838546947759
481.18118118118116,219.07777588979843
246.44644644644643,217.1717458618485
297.5975975975976,208.88590606194296
613.6136136136136,347.7917400133085
558.9589589589589,340.08234263981194
194.59459459459458,147.7459836035764
448.2482482482482,329.2994865113337
720.1201201201201,320.7820235328396
666.8668668668669,261.56548736898935
371.1711711711712,276.9263693655526
683.6836836836836,390.60160869804497
348.04804804804803,255.58068284511953
798.5985985985985,451.67339817881475
561.7617617617618,228.66078098904597
505.005005005005,212.82030898862527
627.6276276276276,367.2315976499962
703.3033033033033,323.6327650836149
167.26726726726727,219.3376980774009
551.2512512512512,213.2226732329886
187.58758758758756,114.28048178768246
764.9649649649649,367.2712187659848
747.4474474474474,336.83904700507486
789.4894894894894,336.4481195293394
405.5055055055055,216.30283773648944
214.21421421421422,123.9704852120897
572.2722722722722,264.51630938143853
219.81981981981983,252.96924098615034
672.4724724724724,329.3775316979187
150.45045045045043,93.9173545429705
366.96696696696694,303.95479719352215
112.61261261261261,139.8038811043118
755.8558558558558,361.46023299639467
605.2052052052052,275.9534177102709
224.72472472472472,89.52125299806605
654.2542542542542,301.06838025055
760.7607607607607,266.40464938946013
454.55455455455456,356.577716950024
797.8978978978979,339.8648973513645
489.5895895895896,240.17671390432253
111.91191191191191,104.49629640605147
700.5005005005005,307.4174715955554
579.2792792792793,375.23170304690035
595.3953953953953,338.287294442832
478.3783783783784,291.8972592597426
401.3013013013013,263.77669436012013
724.3243243243243,266.4229498755015
474.17417417417414,313.7959875811224
590.4904904904904,232.60280558218597
450.3503503503503,222.3207939996889
227.52752752752752,162.2024694832399
520.4204204204204,255.9787042141894
153.95395395395394,168.00476928041817
315.81581581581577,178.9286195856963
783.8838838838839,401.9061248403255
388.68868868868867,250.32071181783945
462.26226226226225,267.82364030729053
264.66466466466466,158.91089920137256
530.2302302302303,180.0269271796167
751.6516516516516,349.12175178400025
460.16016016016016,373.95329649902294
460.86086086086084,224.11138998313547
445.44544544544544,302.9947358644204
600.3003003003003,322.525510493112
752.3523523523523,305.77168012022474
470.67067067067063,247.42196671636873
134.33433433433433,138.79474097303245
355.05505505505505,245.68235842632654
172.17217217217217,168.28271246356064
757.2572572572573,271.42276970377407
175.67567567567568,187.6980729613071
255.55555555555554,237.95663523639305
338.23823823823824,159.7842533899415
331.9319319319319,261.67163181572937
779.6796796796797,229.16596725439956
619.91991991992,343.10658499802406
509.2092092092092,250.54643504179836
439.1391391391391,230.81420174346243
778.978978978979,268.53875434548587
357.8578578578578,172.19248894505967
597.4974974974975,306.9283545029247
160.96096096096096,148.41727259418508
521.1211211211212,402.7645164330786
413.2132132132132,220.53727453187224
428.62862862862863,246.15636896175278
731.3313313313313,365.89575762162684
441.24124124124126,231.1504573736783
281.48148148148147,147.23602292358703
170.77077077077075,165.59623334343976
369.76976976976977,318.96257189452956
754.4544544544544,277.3310332501357
127.32732732732732,97.44625510304698
668.2682682682682,400.0354952401727
437.037037037037,182.2307811633011
432.13213213213214,240.61280386671226
458.05805805805807,326.81207740260146
741.8418418418419,363.2280413410452
483.28328328328325,274.57132053945446
409.009009009009,301.9771732099068
448.94894894894895,177.93134581558058
734.1341341341341,403.57446236868276
723.6236236236236,255.3531209436286
139.23923923923923,142.59355336178285
310.9109109109109,222.78933283644415
132.23223223223223,173.88212349129464
528.8288288288288,270.47735497499406
781.7817817817818,313.6702418879902
310.2102102102102,205.3188585541395
476.97697697697697,266.102443484375
767.7677677677677,351.6428196206337
795.7957957957958,294.9742821168105
409.70970970970967,315.5320012251767
343.84384384384384,149.51794543787184
464.36436436436435,283.49805167044155
173.57357357357358,97.11587061906488
147.64764764764766,145.36323266695004
664.064064064064,309.9488451434057
651.4514514514515,227.85058111328803
221.2212212212212,219.75602348304582
190.3903903903904,153.41362118392684
713.8138138138138,323.04952996732396
304.60460460460456,137.9864616731702
345.2452452452452,217.94839537056305
208.60860860860862,187.04294668157831
202.30230230230228,94.41278043942681
556.8568568568569,225.5708210997479
632.5325325325325,293.79452810664685
662.6626626626627,303.585544353226
352.2522522522522,143.65454269686052
610.8108108108108,295.55958194529074
770.5705705705706,273.06085340681267
542.1421421421421,246.13539274114834
611.5115115115116,321.6594094983269
293.39339339339335,295.8631641095145
456.65665665665665,314.7049038208417
133.63363363363362,149.28017686868432
308.1081081081081,188.28321661031418
280.08008008008005,179.9749950568592
647.2472472472472,403.72238799181974
398.49849849849846,201.240149665739
271.6716716716717,220.29575859056146
618.5185185185185,280.9324145917823
647.9479479479479,359.5114144414109
146.24624624624624,100.89382465309978
426.52652652652654,253.97041839177325
670.3703703703703,226.7736691710969
152.55255255255256,198.70025040911818
100.70070070070071,85.37555549871979
389.38938938938935,192.5198304951558
620.6206206206206,298.58685971828504
551.951951951952,289.5885693075055
710.3103103103103,328.08297494173
495.1951951951952,246.67020520380171
538.6386386386387,275.230615580161
275.1751751751751,215.20648681998262
645.1451451451451,231.44808148475795
143.44344344344344,247.3584349402613
423.02302302302303,288.51710281020246
553.3533533533533,245.76970372342777
493.0930930930931,273.17890770713194
179.87987987987987,238.58815415703702
490.99099099099095,243.24014292572477
726.4264264264264,240.19080741198366
664.7647647647648,403.5724293724186
119.61961961961961,114.73284356520193
188.98898898898898,110.74401101238023
606.6066066066066,266.145719239625
268.16816816816817,295.9815478259534
226.1261261261261,263.2119867520101
342.4424424424424,209.38288229438487
317.9179179179179,221.8381451276212
340.34034034034033,243.78418113613802
241.54154154154153,189.7129979265906
518.3183183183182,259.5648661308383
650.05005005005,295.61889133879987
725.7257257257257,325.310714454409
603.8038038038037,313.321674260022
624.1241241241241,249.31340265343653
306.00600600600603,148.46761340938374
616.4164164164164,197.62749842134167
329.1291291291291,255.35766044131077
637.4374374374374,235.3189084378863
568.7687687687687,334.9857636924948
243.64364364364363,149.68759869008383
633.2332332332332,390.5423412307472
708.9089089089089,375.10878703279184
692.7927927927927,311.6316249501122
588.3883883883884,287.78605834930113
510.6106106106106,227.2219560462203
163.06306306306305,165.88044503989727
102.10210210210211,178.5736495870527
179.1791791791792,218.8476609801963
423.7237237237237,301.7521965206814
376.7767767767768,183.12529194634396
108.4084084084084,212.7130290040273
493.7937937937938,187.20518128573565
479.77977977977974,247.97392686732113
252.75275275275274,187.99185982921284
570.1701701701702,322.67230099639704
392.89289289289286,183.85704454734238
570.8708708708709,295.21837832665557
375.37537537537537,243.92758143149726
135.03503503503504,138.097537907999
332.63263263263264,229.28681478646016
795.0950950950951,325.17095146503
383.08308308308307,240.342743750925
531.6316316316315,242.12310851940822
706.106106106106,334.21506650288717
786.6866866866867,295.35761537191604
792.992992992993,382.1660039475557
109.10910910910911,188.69623086821446
567.3673673673674,344.1615726717388
245.74574574574575,98.26695688034442
225.42542542542543,210.7572910344414
368.36836836836835,252.15378260477883
371.87187187187186,211.87032280634295
653.5535535535536,286.7973955039014
584.1841841841842,309.8578915670655
378.8788788788789,209.56902758574518
626.2262262262262,282.10397774487734
582.082082082082,357.66360922023466
200.9009009009009,160.8370402138142
117.51751751751752,159.10845293695934
280.7807807807808,175.11802654489316
451.05105105105105,216.7671232655058
441.94194194194193,219.7591088556866
427.2272272272272,313.76040936307436
231.7317317317317,151.0623937376054
652.1521521521521,321.39169770545686
331.2312312312312,267.1640221851682
623.4234234234234,340.94080448355135
291.29129129129126,271.4074145714079
715.2152152152152,409.05120994819083
685.0850850850851,321.47921869644944
294.7947947947948,133.35494125928588
334.73473473473473,382.98693542487405
302.50250250250247,180.56700705022635
660.5605605605606,245.5971102957452
355.7557557557558,224.06437485025108
643.043043043043,321.51256990565525
216.31631631631632,192.35121062872574
347.34734734734735,224.5382328776104
118.91891891891892,80.42786015843656
164.46446446446447,63.87342801203113
739.7397397397397,335.8131157504817
514.8148148148148,307.57254282408974
362.06206206206207,147.35597121565823
757.9579579579579,324.6304633925255
120.32032032032032,236.516536412481
359.25925925925924,306.4861730441318
252.05205205205203,141.20318197964514
270.97097097097094,215.83644065812544
482.5825825825826,304.44974645196925
472.7727727727728,262.8525070782994
188.2882882882883,179.94077597316283
336.8368368368368,246.80936074946604
382.3823823823824,277.3687362110953
696.2962962962963,331.4160827341586
679.4794794794794,211.7481902815768
661.2612612612612,297.058816352288
702.6026026026026,413.8546990685324
390.0900900900901,223.5674920993431
484.68468468468467,204.61741305033564
258.3583583583584,191.52740192269513
561.0610610610611,246.9859629241618
733.4334334334334,395.982877627257
262.56256256256256,194.47645311892583
699.099099099099,280.5566048454833
634.6346346346346,316.85747925168545
167.96796796796798,141.73619994397208
192.4924924924925,197.87155029585853
684.3843843843844,355.981731795662
624.8248248248248,277.8748039881474
768.4684684684685,399.887005408712
124.52452452452452,165.96969961058807
273.77377377377377,276.7172628820257
504.3043043043043,219.08150571412358
324.2242242242242,72.95762996462153
686.4864864864865,358.51212412418755
383.78378378378375,212.89294099091373
298.2982982982983,129.2583540143416
648.6486486486486,268.1034693710166
661.961961961962,304.00018198069967
282.18218218218215,168.1153002298861
122.42242242242241,180.29944054429373
165.86586586586586,186.8765050510364
680.1801801801802,328.89751983336765
797.1971971971972,431.91855045363906
235.23523523523522,137.32631170154295
263.9639639639639,227.55326472037407
359.95995995996,170.12307123194773
465.76576576576576,162.54969139635602
319.31931931931933,190.05308381574073
718.7187187187187,325.2774886686677
712.4124124124124,373.8756054736411
682.2822822822823,287.63419962735276
799.2992992992993,437.1674007530546
761.4614614614615,309.6352925005125
257.65765765765764,234.71004617811852
198.0980980980981,229.85698063425295
238.03803803803802,129.69741142120952
226.82682682682682,226.7546003111379
508.5085085085085,267.0497641966914
305.3053053053053,219.59464769858732
720.8208208208208,412.03770157292325
599.5995995995995,244.65702473751756
742.5425425425425,331.4825842551048
294.0940940940941,244.7067374306513
344.5445445445445,266.95543400359065
287.08708708708707,247.93733778001493
486.0860860860861,204.24701378996937
174.27427427427426,146.95720777661705
596.7967967967968,421.8329337450795
612.9129129129129,254.1726707952511
656.3563563563563,220.13498309543638
705.4054054054054,332.1702457212999
218.4184184184184,203.30178049574
265.3653653653654,259.5395177549484
646.5465465465466,339.11681319636074
443.34334334334335,204.269893301812
678.0780780780781,327.0163442042724
210.01001001001,92.75398059582757
219.11911911911912,190.38972213303308
422.3223223223223,269.1937126585169
128.02802802802802,169.23619504815935
581.3813813813813,319.3787633593239
378.17817817817814,242.04187134700246
650.7507507507507,311.6375864921259
559.6596596596596,232.72966737209813
290.5905905905906,225.57235267066426
431.4314314314314,199.8202555597513
707.5075075075075,315.41867432628067
494.49449449449446,282.3574761837719
629.0290290290291,244.8904472369495
519.019019019019,318.90057640435396
586.2862862862862,282.69484106937415
123.82382382382383,178.10817380683494
251.35135135135135,263.5533253256731
654.9549549549549,293.68012250295436
740.4404404404404,455.84071892185705
429.3293293293293,225.11227152255634
750.950950950951,282.5816499470494
121.02102102102103,132.44481818174282
348.74874874874877,238.12268121640244
589.089089089089,341.4437253381678
189.6896896896897,196.4599249392502
746.7467467467467,360.29927974916586
771.9719719719719,277.56602295721666
259.75975975975973,143.6215237261985
416.016016016016,229.00385384590342
300.4004004004004,189.15128113415744
459.4594594594594,367.73141766674576
492.39239239239237,276.7990144803118
266.06606606606607,154.412902281526
259.05905905905905,135.0840852441947
706.8068068068068,210.45822921039428
312.3123123123123,271.3313888484541
709.6096096096096,244.10750706455343
158.15815815815816,260.7183781246457
640.2402402402403,280.37305057307634
745.3453453453453,374.93609412683486
115.41541541541541,202.7313216063357
453.15315315315314,322.1331404623741
282.8828828828829,248.5293728872345
593.993993993994,343.83022877976805
139.93993993993993,148.0057797742606
373.2732732732733,211.183574566723
360.66066066066065,226.34038066963092
125.22522522522522,164.9215259543149
541.4414414414414,263.23232666125455
785.985985985986,455.7338041839345
413.9139139139139,303.81426036340497
728.5285285285285,318.450649840693
696.9969969969969,309.6021766351063
116.11611611611612,112.01708858145459
256.95695695695696,262.6814051678751
540.7407407407406,295.29386254669913
314.4144144144144,233.94175146307398
666.1661661661661,298.90001797020057
769.8698698698698,330.4138377634787
213.51351351351352,189.64011780825996
144.84484484484483,140.50962210981157
584.8848848848849,297.6476536245969
169.36936936936937,140.49152904167224
161.66166166166167,124.17374836792796
674.5745745745745,361.58934239837924
787.3873873873873,274.08317938809284
592.5925925925926,214.6549703060577
737.6376376376376,347.82089054096093
722.2222222222222,247.51873066165456
676.6766766766766,394.8279045686247
392.1921921921922,262.9787294685675
714.5145145145145,378.2685376510888
556.1561561561562,319.1758319970961
673.8738738738739,289.74364252622877
480.4804804804805,367.7996376905237
589.7897897897898,198.71907675240334
511.3113113113113,139.27357725536703
303.90390390390394,210.57871170352297
750.2502502502502,244.81900597232516
638.1381381381382,373.43890759599924
663.3633633633633,315.5693876216933
730.6306306306307,282.75478600589975
743.943943943944,353.5111407570689
716.6166166166166,270.0400150955104
212.8128128128128,161.17236382693042
760.06006006006,313.5769125595599
420.92092092092093,303.2665738734094
655.6556556556557,270.7679527761246
785.2852852852852,453.4641814359668
685.7857857857857,391.9395860196973
748.1481481481482,410.8342977309937
278.6786786786787,134.534825596124
469.2692692692693,301.4825577973938
236.63663663663664,228.74242517188787
412.5125125125125,266.95254765847835
542.8428428428429,277.73466417144334
498.6986986986987,327.8725812364983
598.8988988988989,300.95421005103884
615.7157157157156,226.96578095723686
689.98998998999,304.0880097545769
404.10410410410407,168.16985635074053
404.8048048048048,250.64301498300975
203.00300300300302,87.4220949398642
366.26626626626626,239.85101135381487
337.53753753753756,176.7182032691857
231.03103103103103,216.4288861466045
414.6146146146146,260.8488175816196
196.69669669669668,85.81165229555413
267.4674674674675,149.57539842835916
631.8318318318318,362.61013546378626
718.018018018018,372.7420220778341
753.7537537537537,355.13578552040457
156.05605605605604,132.54019449060428
184.08408408408408,137.85113243669554
399.1991991991992,287.23445444304656
292.6926926926927,228.6910797195654
566.6666666666666,297.9627718382821
136.43643643643645,191.36552927896662
447.54754754754754,358.2113077075061
242.94294294294295,241.3188945759343
721.5215215215215,337.06831465790253
462.96296296296293,222.04227115710341
137.83783783783784,213.2700873389728
177.77777777777777,242.9221546962319
270.27027027027026,132.19379796210387
500.8008008008008,311.8062665007272
318.6186186186186,271.674710303454
483.983983983984,297.02809544303335
455.25525525525524,250.2283191310566
771.2712712712712,307.7816652247537
522.5225225225224,278.4284424425063
591.1911911911911,399.84807668534063
729.9299299299299,284.9949611924627
523.9239239239239,243.26644809145319
349.44944944944945,253.21237481738575
357.15715715715714,190.2475756131373
440.5405405405405,298.94810421062965
408.3083083083083,216.13440420310158
434.9349349349349,248.70830404474032
446.1461461461461,196.66596977485233
549.1491491491491,326.12465205672873
776.8768768768768,408.5642692662112
353.65365365365363,269.8583208176737
496.59659659659656,370.5789300461587
307.4074074074074,174.20786100334703
295.49549549549545,326.46444913545383
495.8958958958959,310.6161797533983
643.7437437437437,214.21175976876805
668.968968968969,363.0410768912239
311.6116116116116,227.58585845992218
694.1941941941942,274.86663104620203
171.4714714714715,102.27667465753088
580.6806806806807,327.7493156818648
277.97797797797796,293.3293452502719
507.1071071071071,225.5390953758355
323.5235235235235,184.60352793755547
640.9409409409409,220.85460529531724
107.007007007007,53.69512165326945
254.85485485485484,142.5267039210891
205.1051051051051,336.04655191431976
575.0750750750751,300.59100793532826
461.5615615615616,325.2176151418711
678.7787787787787,399.9562399757749
203.7037037037037,201.32930763702825
148.34834834834834,200.58279134136592
774.7747747747748,308.0573239095918
205.8058058058058,154.69063825668553
397.7977977977978,284.56525508445304
657.7577577577578,302.34578683780296
351.55155155155154,201.53611645481928
327.7277277277277,192.10012981657323
687.8878878878878,348.1419676039544
320.02002002002,246.85288992178675
352.95295295295296,205.06238348091546
701.9019019019019,358.0966548411525
362.76276276276275,260.5359762112771
765.6656656656656,337.0672461402612
772.6726726726727,349.8055419708404
296.8968968968969,236.23844152786478
288.4884884884885,92.30146410047941
385.8858858858859,219.40466062440024
615.015015015015,304.2735745046347
608.008008008008,304.6640065900707
562.4624624624624,280.0507791440033
503.6036036036036,203.24654572557205
469.96996996996995,307.1080173737976
516.2162162162163,332.03305445919193
417.4174174174174,234.2116807013235
451.7517517517517,251.74851652126893
195.2952952952953,225.97639740480548
214.9149149149149,220.5209563334654
473.47347347347346,202.85414577813697
313.013013013013,204.82023054586955
763.5635635635635,346.4167956650481
276.5765765765766,258.0344193440744
138.53853853853855,164.5354470037217
794.3943943943943,383.170488494774
261.16116116116115,168.53080892716352
339.63963963963965,170.39668862395243
285.6856856856857,280.6309068142165
275.87587587587586,217.3396738940242
272.37237237237235,145.83460624549872
535.1351351351351,301.20856655248656
317.21721721721724,282.9587325993375
193.8938938938939,129.80117972633923
380.980980980981,302.6208715736482
759.3593593593594,315.14877388443637
178.47847847847848,178.1085801314958
114.01401401401401,64.69865332450684
425.1251251251251,238.94896403790466
130.13013013013014,71.25106602581027
151.85185185185185,243.93031157482102
583.4834834834835,279.5073158449706
172.87287287287288,154.67399406530387
